conversationId	utteranceNum	wizard utterance	user utterance	entity	sentiment
CCPE-98061	5.0	Have you seen Venom?	No.	Venom	
CCPE-98061	7.0	Have you seen Whiplash?	No.	Whiplash	
CCPE-98061	11.0	Have you seen Deadpool?	Yes.	Deadpool	
CCPE-98061	13.0	What was your favorite parts about Deadpool?	I enjoyed the humor and the characters.	Deadpool	2.0
CCPE-98061	15.0	Have you seen Black Panther?	Yes.	Black Panther	
CCPE-98061	17.0	What did you like about Black Panther?	I like the characters, the ambitious scope, and the direction.	Black Panther	2.0
CCPE-98061	19.0	What was a movie that you have seen recently that was disappointing?	Extinction	Extinction	-2.0
CCPE-98061	23.0	Have you seen Avatar?	Yes.	Avatar	
CCPE-988b2	9.0	Can you give me an example of something you remember liking?	I like the movie The Skeleton Key a lot.	The Skeleton Key	3.0
CCPE-98a42	5.0	got it, can you name a specific film you enjoyed?	Shawshank Redemption was really good.	The Shawshank Redemption	3.0
CCPE-98a42	10.0	what about war movies don't you like?	I just generally don't think they're that interesting. There's a couple exceptions. Like I really like Saving Private Ryan. But most of the other ones I've seen just aren't that interesting. And it just they all kind of blend together and feel the same. And I just never get attached to anything that's going on.	Saving Private Ryan	3.0
CCPE-99b95	5.0	Give me one of your top 5 movies	Saving Private Ryan also like Marvels	Saving Private Ryan	3.0
CCPE-99b95	7.0		Spider-Man Batman	Batman Begins	3.0
CCPE-99b95	7.0		Spider-Man Batman	Spider-Man	3.0
CCPE-99b95	12.0	Is there something specific you liked?	Well I like Saving Private Ryan. I mean, the best That's like one of my best movies because it really depicts World War II, and it's very action-packed.	Saving Private Ryan	3.0
CCPE-99b95	16.0		Fifty shaded gray or something, whatever the name.	Fifty Shades of Grey	
CCPE-99b95	18.0	Why you didn't you like it?	Fifty Shades of Grey or something, yeah, that's a awful movie. Well, it was because it's boring. I mean, there's no action. It's just drama movie. I I don't like watching dramas.	Fifty Shades of Grey	-2.0
CCPE-99b95	20.0	Okay. Have you seen Ant Man?	Yeah, I've seen Ant-Man. I've seen part one. I've seen part two. Pretty good movie.	Ant-Man	2.0
CCPE-99b95	22.0	what about it did you like?	A lot of characters from It's a lot of characters from X-Men, from Marvels.	X-Men	
CCPE-99b95	24.0	Okay, so have you seen Skyscraper?	Yeah, I've seen Skyscraper. It's an all right movie. I didn't really enjoy it much.	Skyscraper	1.0
CCPE-99b95	26.0	why not?	Well, I mean I like The Rock, you know, he always make pretty good movies, but I just didn't like the story in the Skyscraper. It's kinda lame.	Skyscraper	-2.0
CCPE-99f42	4.0		Notting Hill it is	Notting Hill	
CCPE-99f42	7.0	thanks so much. how about a movie that fits that movie category that u didnt like, and describe what factors you didn't like about that type of movie.	Sure. So like Love Adores is a easily one of the worst movies I have ever seen in my life. It is It has actually a very good cast, but the script and whatever they are trying to do in a movie is so flawed. That one is an approach where they have two women who are sort of friends and they are traveling together and they're	love adores	-3.0
CCPE-99f42	11.0	thanks for the description on why you didn't like that movie type. have you seen the movie to all the boys i've loved before	I have.	To All the Boys I've Loved Before	
CCPE-99f7d	5.0	Alright, how about a movie you liked?	I really like The Fast and the Furious movies.	The Fast and the Furious	3.0
CCPE-99f7d	10.0	Interesting, is there a movie you did not like?	I really didn't like Need for Speed. It was kind of too plain and generic for me.	Need For Speed	-3.0
CCPE-99f7d	12.0	Ok, then have you seen the movie death race?	I have, it's pretty fun.	Death Race	3.0
CCPE-9a11b	7.0	is there any particular movie that you've liked a lot?	I really like The Other Guys.	The Other Guys	3.0
CCPE-9a11b	15.0	can you name a movie that you didn't like at all?	I did not like the Insidious movies.	Insidious	-2.0
CCPE-9a11b	21.0	how about The Hunger Games: Mockingjay - Part 1?	I have seen that movie.	The Hunger Games: Mockingjay - Part 1	
CCPE-9a602	6.0	Can you name a particular movie you like?	like Die Hard	Die Hard	2.0
CCPE-9a602	11.0	I see. Can you tell me a movie you did not like?	Probably Titanic.	Titanic	-2.0
CCPE-9a602	13.0	how come you didn't like titanic?	It just wasn't my kind of movie. I didn't like the actors. Storyline wasn't the best.	Titanic	-2.0
CCPE-9a602	16.0	I see. Did you like the incredibles?	Yeah, The Incredibles are pretty good. Classic Pixar superhero movie.	The Incredibles	2.0
CCPE-9a978	14.0	ok. can you name a movie that you didn't like?	Max Payne	Max Payne	-2.0
CCPE-9ad60	5.0	What is one of your favorite movies?	Silence of the Lambs is a really great movie.	The Silence of the Lambs	3.0
CCPE-9ad60	13.0	have you seen the movie The Incredibles?	I have not seen The Incredibles.	The Incredibles	
CCPE-9ad60	15.0	what about the movie Split?	I have not seen the movie Split.	Split	
CCPE-9ad60	17.0	what about Avatar?	I have seen Avatar.	Avatar	
CCPE-9ad60	21.0	what about Star Wars?	Yes. I've seen some Star Wars movies.	star wars	
CCPE-9d174	6.0	What is one of your favorite movies?	Braveheart.	Braveheart	3.0
CCPE-9d174	17.0	have you heard of the movie Interstellar?	I have heard of that. I've seen that movie.	Interstellar	
CCPE-9d174	21.0	have you seen the movie die hard?	Of course I have	Die Hard	
CCPE-9d2bc	5.0	I see. Can you tell me a specific historical drama you liked that i should watch?	I liked watching Elizabeth.	Elizabeth	2.0
CCPE-9d2bc	11.0	Is there a movie you did not like?	I didn't like Mary, Queen of Scots.	Mary, Queen of Scots	-2.0
CCPE-9d2bc	15.0	I see. How did you feel about mamma mia?	I've never seen it.	Mamma Mia!	
CCPE-9d2bc	17.0	what about aladdin?	I liked it.	Aladdin	2.0
CCPE-9d3a2	6.0	What's your favorite comedy?	favorite comedy, uh... Billy Madison	Billy Madison	2.0
CCPE-9d3a2	12.0		Project X I did not like Project X.	Project X	-2.0
CCPE-9d3a2	20.0	Did you like Green Lantern?	I did not see that movie either	Green Lantern	
CCPE-9d3a2	22.0	How about Thor?	I saw some of it, but Yeah, I liked what I saw. Yeah, I liked like the action.	Thor	2.0
CCPE-9d3aa	5.0	Is there a specific movie you enjoy from these genres?	I can't really think of one. I've seen a few this year that were really really affecting on me. One of them was the movie Lion, was about a a boy who who got lost separated from his brother in India and then ended up on a train then end up in orphanage and then was adopted in Australia. Was a really good movie.	Lion	3.0
CCPE-9d3aa	9.0	Is there a specific movie that you heavily dislike?	I was not a fan of The Last Jedi. I definitely hated it.	Star Wars: The Last Jedi	-3.0
CCPE-9d3aa	15.0	Have you seen The Shawshank Redemption	Yes.	The Shawshank Redemption	
CCPE-9eeaf	3.0	Is there a movie you can name that you really like?	Avengers Infinity War, it had love, romance, action, adventure. It was just a great story.	Avengers: Infinity War	3.0
CCPE-9eeaf	7.0	Perfect, now that I know what movie you like, can you name one you don't like? What would be last on your list?	I don't like Westerns. I wasn't a fan of the Lone Ranger. It just felt old.	The Lone Ranger	-3.0
CCPE-9eeaf	11.0	Thanks for that. By any chance, have you seen the movie Dumb and Dumber?	Oh yeah, I like Dumb and Dumber. That was funny.	Dumb and Dumber	2.0
CCPE-9eeaf	17.0	How about the movie Thor?	Thor was awesome. I loved it. What action! What romance! What adventure! They did a good job with it.	Thor	3.0
CCPE-9eeaf	19.0	Ragnarok is one of my favorites. They got rid of the love story.	Right. That was a great movie with Loki. Loki really was I thought the star of that movie. I thought it was great.	Thor: Ragnarok	3.0
CCPE-9fade	5.0	Can you tell what is your favorite movie?	I'd probably have to say Billy Madison's my favorite movie.	Billy Madison	3.0
CCPE-9fade	9.0	Have you seen The Mask?	I have. And I thought that movie was really really good too cuz of Jim Carrey.	The Mask	3.0
CCPE-a00c5	5.0	Is there a specific movie you enjoy from this genre?	This is the end, I guess?	This Is the End	2.0
CCPE-a00c5	15.0	Have you seen Stepbrothers	Yes, I have seen Stepbrothers.	Step Brothers	
CCPE-a117f	5.0	Okay that's good to know. What about a particular movie name you liked	The Pirate Bay AFK, that was a good movie.	TPB AFK: The Pirate Bay Away from Keyboard	2.0
CCPE-a117f	21.0	Hm... based on what you've said i'm curious if you saw the imitation game	No, I haven't, actually.	The Imitation Game	
CCPE-a1491	6.0	can you name a movie that you really liked?	When it first came out, I loved the movie Inception. I like the visuals, and I like the idea that it was a dream within a dream. And it was confusing and fun, and it make you watch it multiple times.	Inception	3.0
CCPE-a1491	10.0	have you seen interstellar?	Yes, I have.	Interstellar	
CCPE-a1ad4	6.0	Is there a movie you can name that you really like?	I really like the movie Inception.	Inception	3.0
CCPE-a1ad4	12.0	now that I know what movie you like, can you name one you don't like? What would be last on your list?	I really I don't like romantic comedies. I really don't like that movie Maid in Manhattan with Jennifer Lopez. I think it's such a bad movie. It's not funny. It's not entertaining at all.	Maid in Manhattan	-3.0
CCPE-a1ad4	15.0	Thanks for that. By any chance, have you seen the movie the shape of water?	Yes, I have, and I did not like it too much. It was I found it to be weird. I found it to be really, really weird.	The Shape of Water	-2.0
CCPE-a1ad4	21.0	By any chance, have you seen whiplash?	Yes, I have. I was pleasantly surprised with that movie. I I watched it knowing that it received a lot of Academy Awards nomination, and you know, I sat there with a open mind, and I really enjoyed it. I really liked it.	Whiplash	3.0
CCPE-a1cfc	5.0	Okay that's great. Now what's a movie you've seen that you really liked? Maybe your favorite movie or something that was just fun for you?	You've Got Mail is one of my all-time favorites.	You've got mail	3.0
CCPE-a1cfc	9.0	Great. Now can you name for me a movie you didn't particularly enjoy?	Sure, Ugly Truth that's just a bad movie it's a they built it as a romantic comedy but really it was sort of like a gross out of comedy and it was definitely surrounding a relationship but it was just bad. The acting which they had good actors in it but the writing was terrible, the direction was terrible, what they were going for was anything but what a romantic comedy gives off. It was not endearing it was not something	The Ugly Truth	-3.0
CCPE-a1cfc	14.0	I see. Are there any movies coming out soon that you're interested in seeing?	Captain Marvel looks good.	Captain Marvel	2.0
CCPE-a1cfc	18.0		I think that I like a super hero movie so I think I will like this. The action, the excitement, Usually super hero movies have better story lines than regular action movie so I look forward to that too. I don't really know the Captain Marvel story, but I think that will be good.	Captain Marvel	2.0
CCPE-a1cfc	20.0	Oh cool, speaking of superhero movies, did you see the Incredibles 2?	I like the first one a lot. It's an animated movie, which can be very juvenile. But this one was very easy to like as an adult. It's just funny and cute, it definitely worked. So, I'm definitely interested in seeing a second one.	Incredibles 2	3.0
CCPE-a1cfc	22.0	Okay great, that's very good to know. Now what about Batman v. Superman? Did you see it?	No. The reviews of it weren't good, so it just ended up me being deciding to pass on it.	Batman v Superman: Dawn of Justice	
CCPE-a1d21	5.0	how about a movie you liked?	The Incredibles 2.	Incredibles 2	2.0
CCPE-a1d21	11.0		Million Dollar Baby	Million Dollar Baby	
CCPE-a1d21	15.0	Ok, then have you seen the movie The Lion King	Yeah.	The Lion King	
CCPE-a1d21	17.0	What is it about this kinds of movies that you like or dislike?	I like the fairy taleness of The Lion King. I didn't like how he died, but you know I like the story in general about family.	The Lion King	2.0
